Compound_ID,Molecular_Weight,H_Bond_Donors,H_Bond_Acceptors,Polar_Surface_Area,Number_of_Rings,Rotatable_Bonds,Antibiotic_Effectiveness,Drug_Efficacy,Antibiotic_Category,Drug_Category
Compound_456,105.67682238370953,3,7,174.7372071218464,2,9,0.28972414260716717,0.2101708954579397,Low_Potency,Less_Effective
Compound_457,334.33032099706315,6,4,92.08680344858783,1,4,0.350151171744072,0.42244054739266085,Low_Potency,Less_Effective
Compound_458,128.15163784091868,5,6,108.08655660083683,3,3,0.3204126499541371,0.13487187505583512,Low_Potency,Less_Effective
Compound_459,159.40895813403597,1,3,7.787273198347766,0,7,0.15768630754143892,0.11394717476342095,Low_Potency,Less_Effective
Compound_460,158.76312338855246,4,4,64.8941123187623,1,3,0.024663444648947985,0.4124265374875621,Low_Potency,Less_Effective
Compound_461,424.60515105803177,6,7,8.419100968616005,4,12,0.6169394939191507,0.4210758875389259,High_Potency,Less_Effective
Compound_462,473.02243963271167,6,0,219.79644315031192,5,9,0.5366932767532469,0.4002210893774099,High_Potency,Less_Effective
Compound_463,391.68438254857983,4,0,60.84917080463262,1,11,0.3409976312857869,0.40185284324257947,Low_Potency,Less_Effective
Compound_464,581.086274237271,8,3,139.334292393252,3,12,0.6154972593111517,0.7383045136878419,High_Potency,Effective
Compound_465,287.435289761852,3,2,9.744830165282604,5,13,0.4945318642153706,0.21807655401298762,Low_Potency,Less_Effective
Compound_466,242.85604314093035,2,9,166.71184782641453,1,5,0.302651782397594,0.4501182105779118,Low_Potency,Less_Effective
Compound_467,534.2995640947302,3,1,80.75683643852346,0,1,0.5506059806335468,0.30049533690381236,High_Potency,Less_Effective
Compound_468,211.7979192597263,4,2,224.47979673941646,0,4,0.4061555439675077,0.2972930674323959,Low_Potency,Less_Effective
Compound_469,581.6112697203057,5,0,222.02954723350896,4,5,0.5389074530930318,0.3637267405441845,High_Potency,Less_Effective
Compound_470,106.07723734490817,2,0,81.32265459043694,2,4,0.20490082248841743,0.28128211718184987,Low_Potency,Less_Effective
Compound_471,584.9394133538195,1,5,225.24022392261696,5,11,0.5641443469768455,0.5465292737265877,High_Potency,Effective
Compound_472,121.57995597528806,3,4,249.0394183746947,3,1,0.26161446419697687,0.0,Low_Potency,Less_Effective
Compound_473,545.5715568490355,4,7,206.35391603098702,3,13,0.6036411881965316,0.5981627795918936,High_Potency,Effective
Compound_474,363.85055454314994,3,1,211.21783693880724,2,6,0.4464431551409397,0.31643702530521045,Low_Potency,Less_Effective
Compound_475,596.4823980596502,2,3,62.25218402727248,0,3,0.44368511679749706,0.6058903193559977,Low_Potency,Effective
Compound_476,136.89828236769944,7,7,144.17559971443907,0,7,0.34312489891523246,0.19875737185530754,Low_Potency,Less_Effective
Compound_477,376.9271422006604,9,5,16.813978491841965,1,6,0.3334711308590634,0.3074201487556994,Low_Potency,Less_Effective
Compound_478,584.6512678095495,3,0,23.729484205417428,4,6,0.5148092871648068,0.5658253022439315,High_Potency,Effective
Compound_479,361.5489220850744,1,3,249.72315300832264,5,8,0.4214464887571707,0.270176769593829,Low_Potency,Less_Effective
Compound_480,414.6993190676313,1,0,81.65981235647773,4,0,0.04937712380733733,0.2585678685725851,Low_Potency,Less_Effective
Compound_481,447.8743444923086,0,1,187.0459780122116,4,9,0.45310591611801193,0.4227177779813045,Low_Potency,Less_Effective
Compound_482,327.2705323838866,3,4,201.66626325670413,1,5,0.3462275707405743,0.3866049752235539,Low_Potency,Less_Effective
Compound_483,413.77904004203174,9,7,214.50581775180729,4,5,0.6633738913287918,0.4075345389897611,High_Potency,Less_Effective
Compound_484,392.15715596155013,8,7,249.40707435053912,2,5,0.7888247443885111,0.37540533197357717,High_Potency,Less_Effective
Compound_485,550.5790052454945,6,2,60.374121314216964,1,12,0.6630294356555934,0.6005421143388923,High_Potency,Effective
Compound_486,122.72319017072894,9,3,10.087706714924927,2,11,0.26625280156845377,0.19888254146350742,Low_Potency,Less_Effective
Compound_487,240.48159479611516,6,9,102.7978794986465,1,5,0.2564942505390359,0.27099081085215926,Low_Potency,Less_Effective
Compound_488,575.2057420382794,6,5,32.52016745723674,4,11,0.5587539998433879,0.7529171601440214,High_Potency,Effective
Compound_489,545.1318919454582,7,9,5.606472290513781,2,9,0.41336189795183803,0.7122307994348903,Low_Potency,Effective
Compound_490,327.82837639285646,0,2,90.10670678537153,2,6,0.30851053919275306,0.515302490505105,Low_Potency,Effective
Compound_491,410.06629890076834,9,1,195.93456276880912,2,13,0.5090280567760793,0.5451076310555402,High_Potency,Effective
Compound_492,238.69059149056633,9,5,141.54517280626771,1,9,0.45431734225923925,0.25231269583056104,Low_Potency,Less_Effective
Compound_493,194.06057986188065,7,4,78.19449730258852,3,5,0.2683884725436635,0.2856773105805867,Low_Potency,Less_Effective
Compound_494,331.84920246999104,3,9,163.58550137317994,4,0,0.5418850106033528,0.2996699761748361,High_Potency,Less_Effective
Compound_495,276.67611401302645,3,4,58.00454507720268,2,2,0.2190772573263475,0.12595644967018924,Low_Potency,Less_Effective
Compound_496,391.82805592543605,3,9,3.595361518021256,5,1,0.40823390408396526,0.4098320979766257,Low_Potency,Less_Effective
Compound_497,138.8673184824924,5,4,191.08834660910685,3,5,0.24582760820997976,0.3373981665182404,Low_Potency,Less_Effective
Compound_498,587.1974038330832,6,9,155.93577121600228,5,7,0.6997980378837458,0.6922895403008061,High_Potency,Effective
Compound_499,593.1053722398015,5,4,190.57565612524,4,2,0.5190414707599393,0.3629808350339906,High_Potency,Less_Effective
Compound_500,449.08085700987255,0,2,9.734504171916402,4,9,0.325112379206587,0.411153080485308,Low_Potency,Less_Effective
Compound_501,368.0481831720602,7,6,209.27990695766306,2,7,0.6271014478202925,0.4444121302471755,High_Potency,Less_Effective
Compound_502,254.76380814316389,9,5,154.88155000907582,2,7,0.444622187556498,0.19426462669835812,Low_Potency,Less_Effective
Compound_503,506.89750985347433,6,3,140.84883767816004,1,4,0.3998778006613386,0.5225822430938442,Low_Potency,Effective
Compound_504,442.3655862769396,5,1,156.1535120286329,3,7,0.5457868534749681,0.3853702215587513,High_Potency,Less_Effective
Compound_505,181.30846967244565,5,8,216.10831171709103,3,5,0.3294427443112409,0.20847949368842464,Low_Potency,Less_Effective
Compound_506,555.4635922469213,4,0,146.73412663972675,2,4,0.4680278708488526,0.2789250354571742,Low_Potency,Less_Effective
Compound_507,511.2686214615845,5,3,145.23759497204483,4,8,0.5650373193246675,0.6175788087998841,High_Potency,Effective
Compound_508,574.899956645962,8,0,247.66978926644146,2,13,0.814986746680238,0.518518667882736,High_Potency,Effective
Compound_509,462.85975419417997,9,5,189.182541767142,4,6,0.6320979125574172,0.6076083723584278,High_Potency,Effective
Compound_510,406.7075979678949,8,3,110.57345136278381,4,7,0.5207649777253535,0.5816872799688682,High_Potency,Effective
Compound_511,309.12151814530944,9,4,176.84925000823193,2,0,0.5831247817748587,0.3883258393824654,High_Potency,Less_Effective
Compound_512,566.3642416770067,7,4,97.30761792294712,0,10,0.5060654048441607,0.5375663197895888,High_Potency,Effective
Compound_513,533.0319447502042,9,8,57.21886562087475,3,1,0.6058440848550917,0.2789032512100747,High_Potency,Less_Effective
Compound_514,122.6093350530947,8,0,149.21296922193986,5,7,0.5318617308437272,0.20637252048887933,High_Potency,Less_Effective
Compound_515,113.18348724862601,9,1,232.04552452848787,4,11,0.45612111488697,0.4512799618102722,Low_Potency,Less_Effective
Compound_516,288.2316834390248,7,5,232.28488000386568,4,8,0.2091093489979261,0.3952821144753007,Low_Potency,Less_Effective
Compound_517,505.27666539091643,7,4,85.47631952637258,0,3,0.37922667895800966,0.25786955838069625,Low_Potency,Less_Effective
Compound_518,593.6380646574722,0,6,131.91936655542375,5,11,0.6065560599899387,0.594937526795303,High_Potency,Effective
Compound_519,175.2084455517641,9,2,52.9089746424653,1,9,0.3232215910167555,0.25843230289116226,Low_Potency,Less_Effective
Compound_520,397.06535767606755,4,2,248.90777737472087,0,10,0.44374587364502055,0.3282447150420653,Low_Potency,Less_Effective
Compound_521,290.44542831551075,3,9,245.27947696698394,5,9,0.6014581283849967,0.23723488874568494,High_Potency,Less_Effective
Compound_522,584.9571989073015,1,1,162.37723242686184,0,13,0.43224789377215067,0.5735197222500218,Low_Potency,Effective
Compound_523,521.0594615678543,7,2,201.10351491936834,4,8,0.4188258888111729,0.4155520164094736,Low_Potency,Less_Effective
Compound_524,519.164352355569,2,9,178.775040320925,3,3,0.3420720023336901,0.7433787343270376,Low_Potency,Effective
Compound_525,334.3465798974851,3,0,148.28955475986706,0,9,0.3876697358383268,0.3530010687299364,Low_Potency,Less_Effective
Compound_526,307.4097511688326,6,4,13.336999247224423,1,9,0.29435204748938987,0.45189772380239424,Low_Potency,Less_Effective
Compound_527,236.70353596535313,9,4,113.69108563816526,2,9,0.5681036177094643,0.34589374296062947,High_Potency,Less_Effective
Compound_528,128.18774832546356,8,6,168.69657554185264,5,8,0.36905759954912953,0.3214984958676944,Low_Potency,Less_Effective
Compound_529,532.3611881275266,1,3,169.38290347092118,0,10,0.3907368406401207,0.3830108632488034,Low_Potency,Less_Effective
Compound_530,506.4505045650388,2,2,93.2806546055959,0,6,0.2793994686609941,0.35361703918789694,Low_Potency,Less_Effective
Compound_531,599.8588366430653,3,0,235.42299666450765,1,1,0.5128750645517602,0.5221006945606453,High_Potency,Effective
Compound_532,598.3184185369527,9,7,41.83925805919525,3,8,0.3734402255904702,0.6664918093309882,Low_Potency,Effective
Compound_533,377.7158528013137,0,2,125.08986155389016,0,3,0.2503613492387158,0.2919598767459577,Low_Potency,Less_Effective
Compound_534,484.49370759025527,6,1,172.7209941377057,0,7,0.495236762728302,0.4849462625400909,Low_Potency,Less_Effective
Compound_535,572.3828649412139,1,3,174.2839514729523,3,13,0.4819855094024004,0.6655081009448687,Low_Potency,Effective
Compound_536,524.8236953387056,4,2,162.1597391922039,1,6,0.7037616320630635,0.6689719268535579,High_Potency,Effective
Compound_537,223.6740508715988,0,0,68.82205336296504,5,12,0.4335764591772029,0.325422668302957,Low_Potency,Less_Effective
Compound_538,325.2720676550467,2,2,39.051642171655494,5,14,0.24212073380207255,0.337263954219001,Low_Potency,Less_Effective
Compound_539,164.57970757574748,1,1,158.9850817066777,0,6,0.025084249687956306,0.19815015675893158,Low_Potency,Less_Effective
Compound_540,577.0255136293612,0,7,149.82552903485944,3,7,0.4484531447494125,0.6787735717983785,Low_Potency,Effective
Compound_541,403.08731722544,6,5,44.83900257231024,0,0,0.3950658744876303,0.46829077929316354,Low_Potency,Less_Effective
Compound_542,214.32140275173134,4,8,176.28478639264083,2,4,0.2754734564850281,0.19471108128836628,Low_Potency,Less_Effective
Compound_543,435.85034220292835,0,7,113.7929979334141,5,1,0.31119533938895644,0.46927090008446687,Low_Potency,Less_Effective
Compound_544,409.0641202289479,5,9,166.94014790078822,4,1,0.6630063420330246,0.3763172540694869,High_Potency,Less_Effective
Compound_545,279.08135901642027,4,2,209.34176994253767,2,14,0.3945922716810432,0.3560577135490026,Low_Potency,Less_Effective
Compound_546,156.7787960998145,2,4,42.43210714423079,0,0,0.21856010233486575,0.26910315982421557,Low_Potency,Less_Effective
Compound_547,435.7865977963998,6,6,4.78621699920917,1,4,0.2653583693787895,0.5384825858074564,Low_Potency,Effective
Compound_548,360.15385045189663,9,4,194.7756465989467,5,1,0.5935367299659597,0.2656206541815085,High_Potency,Less_Effective
Compound_549,486.1591958678197,8,7,152.42435628815397,4,3,0.5580519142676483,0.48832192847453815,High_Potency,Less_Effective
Compound_550,360.0817505559967,8,4,174.90989240553043,2,2,0.44576479865542723,0.2931129875252458,Low_Potency,Less_Effective
Compound_551,526.0907501592701,8,0,209.53874374716065,5,2,0.7895397445628661,0.6665641324351902,High_Potency,Effective
Compound_552,375.9534193872428,1,4,200.70273370612512,3,1,0.27965119569522,0.37180476290269815,Low_Potency,Less_Effective
Compound_553,380.46898576769314,2,3,240.23003673220617,1,12,0.46909087148740714,0.38969783138451647,Low_Potency,Less_Effective
Compound_554,538.3268013291724,6,5,133.98376971302955,2,5,0.4941715842192933,0.6577679155082276,Low_Potency,Effective
Compound_555,301.74143310619854,4,2,122.12390816497634,3,1,0.4200522912886678,0.3902404253057956,Low_Potency,Less_Effective
Compound_556,167.00761422532037,1,4,100.47179997268252,0,13,0.14972358386897047,0.5438388138692336,Low_Potency,Effective
Compound_557,114.39133815666949,2,1,38.42276071105113,3,13,0.2646531838390696,0.4783935936887891,Low_Potency,Less_Effective
Compound_558,477.5686278368095,9,5,143.15180822050561,2,7,0.4726688340029274,0.5824839068444859,Low_Potency,Effective
Compound_559,410.15477567673236,5,5,69.2531310814947,2,7,0.5095685452044265,0.4317846760733421,High_Potency,Less_Effective
Compound_560,452.03988404961177,6,4,230.32687805324386,0,12,0.5274011749999589,0.5210982459393092,High_Potency,Effective
Compound_561,206.48208075445535,8,5,145.79770106927438,3,13,0.2970289483311348,0.3817805236756493,Low_Potency,Less_Effective
Compound_562,168.18573779338487,0,6,148.21004512702754,3,11,0.3206824505885968,0.33841495514435393,Low_Potency,Less_Effective
Compound_563,107.27233283394096,6,4,88.7311652192525,0,4,0.2247361242406074,0.32884190261815305,Low_Potency,Less_Effective
Compound_564,275.29377940329846,7,0,12.997337994426871,3,9,0.16726096748323632,0.30360127696246325,Low_Potency,Less_Effective
Compound_565,394.95884342731654,2,7,7.935941343247155,5,6,0.36040831649747634,0.5804480820998317,Low_Potency,Effective
Compound_566,296.1220225498662,3,3,105.83378603829938,0,3,0.3933876116333426,0.3650663371780098,Low_Potency,Less_Effective
Compound_567,318.7374610118645,9,8,21.141344524309464,1,0,0.5011620468280595,0.26262614436236803,High_Potency,Less_Effective
Compound_568,552.0793472468742,5,9,151.71173888503478,2,10,0.4929072098048216,0.5096685645116878,Low_Potency,Effective
Compound_569,274.12773351165015,9,5,220.24325140991436,1,1,0.5244569400829971,0.17241885900592688,High_Potency,Less_Effective
Compound_570,356.9947445799054,6,0,220.72870412968055,5,9,0.5634673032063217,0.3153258596135248,High_Potency,Less_Effective
Compound_571,491.82650637057156,3,2,164.7613525330581,5,9,0.6700359317022009,0.5013171476071685,High_Potency,Effective
Compound_572,298.27139116063506,7,2,52.807957868232755,4,3,0.3169998703042387,0.2140175613726516,Low_Potency,Less_Effective
Compound_573,411.04335011393675,4,9,215.74920783971803,4,0,0.47832176277495525,0.5243354147500681,Low_Potency,Effective
Compound_574,531.1818543733725,0,3,221.52335882830204,4,14,0.4260042499710139,0.5480193834738858,Low_Potency,Effective
Compound_575,574.760311828821,3,5,49.16339623823968,0,12,0.24179582059371357,0.6688692850376086,Low_Potency,Effective
Compound_576,173.53674046451897,2,6,184.3565214426693,3,7,0.34903230549160313,0.34078266170920135,Low_Potency,Less_Effective
Compound_577,563.2938125807473,8,9,71.62988723178074,5,8,0.7424139825868903,0.8356391842325701,High_Potency,Effective
Compound_578,346.0581465397691,7,3,200.6600780882324,1,3,0.4703753565556311,0.23318133851648543,Low_Potency,Less_Effective
Compound_579,229.12219414947918,0,5,249.30947497590066,1,9,0.24248568156781336,0.5935900385484566,Low_Potency,Effective
Compound_580,329.5678781191307,5,0,7.506501332348203,1,2,0.30614177701531736,0.18694360013879333,Low_Potency,Less_Effective
Compound_581,590.0162876427385,8,7,224.34146644773298,1,1,0.7100598015234878,0.41267183605907803,High_Potency,Less_Effective
Compound_582,346.3090469964348,6,6,155.65763339966452,4,4,0.4687109831409585,0.3825145322883028,Low_Potency,Less_Effective
Compound_583,264.37580514375406,3,8,243.34565479120528,1,13,0.5438846262669257,0.8335977849595169,High_Potency,Effective
Compound_584,416.7004271583629,0,2,116.2523793816069,3,2,0.27011592765571474,0.43398747494077106,Low_Potency,Less_Effective
Compound_585,220.07280938909653,1,1,211.84698264284344,4,9,0.3374836938242534,0.34701161660352386,Low_Potency,Less_Effective
Compound_586,137.93166405433197,4,0,15.598517149569307,1,6,0.2077101028977843,0.25147312886704004,Low_Potency,Less_Effective
Compound_587,164.4398609553246,4,2,83.81976251957393,0,10,0.26857211575510415,0.20600056085331903,Low_Potency,Less_Effective
Compound_588,164.02291947888622,7,4,16.75413443780249,2,5,0.2734709098528345,0.28861971728917674,Low_Potency,Less_Effective
Compound_589,175.9513467561472,5,1,243.83578336976763,2,0,0.2885356411715062,0.13755112786914372,Low_Potency,Less_Effective
Compound_590,169.41358632470508,7,2,204.2434768179592,2,11,0.6552360483706862,0.4805157324142444,High_Potency,Less_Effective
Compound_591,420.4373724016073,1,3,213.1368553114926,4,7,0.44379784561205443,0.4227561432757397,Low_Potency,Less_Effective
Compound_592,190.94004219957242,2,6,234.49130785847356,1,1,0.35075648591169745,0.22279904034197412,Low_Potency,Less_Effective
Compound_593,272.8336416619316,5,2,21.27587152994634,5,4,0.39844696070555424,0.15874248803770885,Low_Potency,Less_Effective
Compound_594,548.3942049530059,9,8,96.39939812833335,5,8,0.55099941804755,0.6462642519895655,High_Potency,Effective
Compound_595,336.9808201314362,2,7,17.758722261000532,5,7,0.31172336329492945,0.48728239677284096,Low_Potency,Less_Effective
Compound_596,433.7788692605136,5,3,52.69827538750715,4,1,0.35799569784159974,0.24236042735962393,Low_Potency,Less_Effective
Compound_597,186.15993560081492,5,0,57.34144425941809,3,8,0.3305081973553651,0.27608965080660086,Low_Potency,Less_Effective
Compound_598,196.1445094043354,1,0,117.27680276189467,0,4,0.18429143205612647,0.20741429198237615,Low_Potency,Less_Effective
Compound_599,120.43430813323943,6,0,67.14054186341065,0,9,0.2608014402878151,0.30163411474386936,Low_Potency,Less_Effective
Compound_600,184.46753153608228,1,0,25.244526704440272,2,13,0.06110898581636652,0.4175484994809119,Low_Potency,Less_Effective
Compound_601,239.29516951597932,5,7,41.87277227352693,2,5,0.20358749250952402,0.3756247090387475,Low_Potency,Less_Effective
Compound_602,188.5052421383734,0,2,36.81889088802273,5,12,0.07052699942725801,0.2220336730123728,Low_Potency,Less_Effective
Compound_603,144.3512668785278,2,5,243.26919947807457,5,2,0.3190713184224361,0.13983868653122072,Low_Potency,Less_Effective
Compound_604,160.3179355503004,1,2,189.8231267296184,2,12,0.027998378122364276,0.4830913900081094,Low_Potency,Less_Effective
Compound_605,330.3893840163629,6,4,241.9403663173905,1,2,0.46470363115997787,0.3434751953231647,Low_Potency,Less_Effective
Compound_606,203.16685920289626,3,6,109.93512162697714,3,9,0.24610749970673718,0.5500599507570366,Low_Potency,Effective
Compound_607,282.1349305240377,7,1,69.59212041566416,3,7,0.4018322579570571,0.35128376886474816,Low_Potency,Less_Effective
Compound_608,351.7086354274285,5,5,199.57329930229668,3,10,0.48997372959898056,0.5431793206694638,Low_Potency,Effective
Compound_609,445.19741431468265,9,5,81.5634795102867,3,9,0.6435574676136778,0.6106706378336044,High_Potency,Effective
Compound_610,119.65606992054947,3,2,74.84584342633707,2,9,0.47246906151208884,0.11745683183942397,Low_Potency,Less_Effective
Compound_611,499.70519945452133,4,5,58.126498051957796,0,14,0.49010769948389044,0.6504985413142668,Low_Potency,Effective
Compound_612,413.95019474545387,8,9,32.41974455605884,2,11,0.3809334674133985,0.4789335730274296,Low_Potency,Less_Effective
Compound_613,140.87951597443595,6,9,64.11576525419149,3,1,0.2423932952195822,0.25876177586187743,Low_Potency,Less_Effective
Compound_614,536.7893120533886,9,4,88.82993711847192,2,10,0.6396582432903767,0.6352098383145641,High_Potency,Effective
Compound_615,560.4362002659066,8,1,168.4985520364326,3,11,0.4566824723048162,0.4377574111240258,Low_Potency,Less_Effective
Compound_616,130.53897992743188,6,8,15.641210554862894,4,11,0.23292883245792503,0.44962638573772185,Low_Potency,Less_Effective
Compound_617,238.43882407360186,0,7,52.626734916335735,5,1,0.22083883979881705,0.16245565083581767,Low_Potency,Less_Effective
Compound_618,503.10063989653065,7,2,202.2559100729191,0,12,0.6117681964884818,0.6497324089938439,High_Potency,Effective
Compound_619,474.1298451918292,3,7,36.73048089594269,4,4,0.45450260859341346,0.44297617858401805,Low_Potency,Less_Effective
Compound_620,192.26050967818867,2,8,85.66128663063039,1,5,0.14686989677096235,0.2521285973635808,Low_Potency,Less_Effective
Compound_621,204.67466166835516,6,2,216.164730464535,2,11,0.3871651823686206,0.17958084951312872,Low_Potency,Less_Effective
Compound_622,285.236051395691,2,2,38.731327785860664,1,1,0.27478018007647137,0.1855553176466948,Low_Potency,Less_Effective
Compound_623,342.2614925955107,7,1,20.684208904547475,2,14,0.2811193811628501,0.24407981436799384,Low_Potency,Less_Effective
Compound_624,409.127385765148,5,7,121.13449877000271,5,4,0.6054164687093377,0.41124500993259905,High_Potency,Less_Effective
Compound_625,284.4568197848862,4,9,75.6048778196341,4,6,0.4102965021588411,0.5595865823898989,Low_Potency,Effective
Compound_626,331.26735806657393,3,0,140.85209112096354,5,9,0.4387996400828755,0.3219737454037326,Low_Potency,Less_Effective
Compound_627,473.7354690668783,7,7,200.95122262086878,3,9,0.6267227724582263,0.4580717844539215,High_Potency,Less_Effective
Compound_628,118.34160144529895,7,6,34.28712203818579,5,7,0.26324476999245144,0.3148540659537468,Low_Potency,Less_Effective
Compound_629,226.21847217201037,0,6,145.17477113857126,5,11,0.24995324411143366,0.4312685590354976,Low_Potency,Less_Effective
Compound_630,456.6747929422762,8,2,126.37719009746598,3,6,0.4969669269352388,0.6201108582200892,Low_Potency,Effective
Compound_631,547.6034188435997,4,0,36.01969650329989,2,7,0.465947469183758,0.5374743810831071,Low_Potency,Effective
Compound_632,355.838721057833,3,3,155.9996213822456,3,13,0.43282055570557837,0.5011189600891732,Low_Potency,Effective
Compound_633,366.0567426326578,5,8,68.41010446519292,4,11,0.3621516755858789,0.6412111499243933,Low_Potency,Effective
Compound_634,153.58600566988804,5,4,121.95857963600312,5,8,0.4326513742078454,0.2756192302952525,Low_Potency,Less_Effective
Compound_635,323.70618341172735,1,0,20.56808106926547,3,14,0.23091291432766067,0.3949294708505317,Low_Potency,Less_Effective
Compound_636,366.30863322751156,7,4,114.89601430340576,5,4,0.42907338683089696,0.5434331191614976,Low_Potency,Effective
Compound_637,221.23525181736483,6,7,76.61586701070507,4,12,0.3840111371137652,0.2839322651966184,Low_Potency,Less_Effective
Compound_638,234.6216154746905,0,7,205.5953027963386,1,4,0.197150765478799,0.4465422949638876,Low_Potency,Less_Effective
Compound_639,288.6420815523113,4,4,14.24468174934207,4,10,0.13366107784872588,0.3946822401327633,Low_Potency,Less_Effective
Compound_640,110.03559888886318,5,8,104.65181872958249,0,9,0.23822879687157117,0.3242081238005736,Low_Potency,Less_Effective
Compound_641,261.03958279158917,3,0,114.6078560328595,0,3,0.21646469685099384,0.15873679515835484,Low_Potency,Less_Effective
Compound_642,205.72400349827234,1,3,181.25151907477968,0,12,0.24244778174197493,0.3725167377219337,Low_Potency,Less_Effective
Compound_643,263.7486760889573,3,2,143.57189377255276,5,8,0.29339189458140924,0.3181461707421716,Low_Potency,Less_Effective
Compound_644,159.8810659096256,0,1,166.80308429854526,2,4,0.36760954769723936,0.13845047193372034,Low_Potency,Less_Effective
Compound_645,545.2636403699476,6,7,194.26232141293903,2,13,0.5152257362558446,0.6065766524016334,High_Potency,Effective
Compound_646,396.79622677702434,1,6,215.55074341454718,2,1,0.3809721036364022,0.20733110593958934,Low_Potency,Less_Effective
Compound_647,439.5511595722448,1,8,78.46887418061763,5,14,0.42367233922227326,0.5673203986129962,Low_Potency,Effective
Compound_648,494.58561930366915,8,1,134.50567634097573,4,9,0.4439025875590135,0.4184942315763489,Low_Potency,Less_Effective
Compound_649,349.2210994645286,4,3,210.02701960979996,2,7,0.3109105214285672,0.4012705068597033,Low_Potency,Less_Effective
Compound_650,143.46014404371184,1,5,247.3627827412641,1,14,0.3443822484508752,0.5786153511639583,Low_Potency,Effective
Compound_651,368.55327090927386,8,2,222.37982776094077,0,6,0.4776857346171726,0.3041065612548407,Low_Potency,Less_Effective
Compound_652,393.42055901043955,8,7,92.8668156560942,4,7,0.4075208880073462,0.3932406206322427,Low_Potency,Less_Effective
Compound_653,472.719737092165,0,2,48.79162930466261,0,11,0.3357304892845446,0.43036354893113354,Low_Potency,Less_Effective
Compound_654,315.82977311483967,2,1,122.34813435164718,2,2,0.24793456146127163,0.27255432550343794,Low_Potency,Less_Effective
Compound_655,163.79015139778187,3,2,185.41036295901057,4,14,0.32943880277787363,0.3947236469114819,Low_Potency,Less_Effective
Compound_656,241.88795289936223,6,5,123.1422676883244,3,14,0.29984474380308934,0.5207598232398625,Low_Potency,Effective
Compound_657,281.54114819931755,9,1,120.79521582841713,1,3,0.46441713205404156,0.3304648986229717,Low_Potency,Less_Effective
Compound_658,422.9586206658006,3,7,209.55760527045015,2,4,0.6056663471542711,0.5722288058717313,High_Potency,Effective
Compound_659,385.38915233445596,1,0,90.35094476679659,2,5,0.13220467238078706,0.2957044044756537,Low_Potency,Less_Effective
Compound_660,278.0483629489231,6,6,214.9486687029114,1,0,0.45891555197852196,0.5106795936734029,Low_Potency,Effective
Compound_661,593.2576243964899,5,1,101.70120023793089,1,3,0.5803152832438914,0.4200282308151169,High_Potency,Less_Effective
Compound_662,402.8874096784436,2,9,82.05827641958486,3,10,0.31494255124431236,0.59285899741972,Low_Potency,Effective
Compound_663,218.61339586799724,5,5,113.49747779992475,2,11,0.22033377607768323,0.521991637755934,Low_Potency,Effective
Compound_664,150.89123631020186,5,1,190.61173966871712,5,9,0.4533646959361483,0.29723666033891116,Low_Potency,Less_Effective
Compound_665,176.42956959216602,4,1,31.50050696599857,2,12,0.3269138740399252,0.07353503865917016,Low_Potency,Less_Effective
Compound_666,222.97886419225406,3,9,49.10480396800435,0,4,0.2998254930350774,0.38254949249118797,Low_Potency,Less_Effective
Compound_667,180.34068662977785,9,7,237.86120641577298,4,6,0.5637169089056567,0.42642360002850055,High_Potency,Less_Effective
Compound_668,193.2835120256529,0,1,43.872906845339344,4,12,0.2081981219166288,0.17450864673081282,Low_Potency,Less_Effective
Compound_669,242.54758434692354,9,6,141.93182948276365,0,4,0.3249180002212425,0.41010100241084774,Low_Potency,Less_Effective
Compound_670,186.68679764737743,5,2,144.82861666548447,4,12,0.46239745385713715,0.36347325909959693,Low_Potency,Less_Effective
Compound_671,548.3827123132126,1,7,122.4061155125612,1,12,0.4897785965685727,0.7839805232606124,Low_Potency,Effective
Compound_672,140.1168728308211,2,6,161.18631214420463,4,0,0.1918683209319142,0.1442181163200167,Low_Potency,Less_Effective
Compound_673,362.25569478512733,7,7,57.456681449404606,4,10,0.47020783200340316,0.6144264714156761,Low_Potency,Effective
Compound_674,305.1984134948308,9,6,138.16556694418705,0,6,0.5084140478547435,0.419426433736637,High_Potency,Less_Effective
Compound_675,591.1893084543033,5,5,93.04331381172429,3,7,0.6082406824840818,0.7640645693747644,High_Potency,Effective
Compound_676,156.01945108402617,2,6,165.41681490729727,4,12,0.3095108822217955,0.6626179611706834,Low_Potency,Effective
Compound_677,298.9277995228708,6,4,35.30588584328736,5,6,0.29528518435478424,0.5131182435871692,Low_Potency,Effective
Compound_678,584.7352166376844,3,6,142.71935420986907,4,10,0.4829981403669996,0.6912086789026121,Low_Potency,Effective
Compound_679,532.7535629469901,8,0,46.317588845830926,3,13,0.4127058667045636,0.7606027749041738,Low_Potency,Effective
Compound_680,508.53603547463996,4,0,69.6607657787591,0,12,0.38489056384882897,0.5593718278165584,Low_Potency,Effective
Compound_681,228.95141352246992,2,8,54.67745008089581,3,14,0.22352912716908258,0.4085063709960517,Low_Potency,Less_Effective
Compound_682,185.44379369503292,1,4,45.70944496720428,0,3,0.3637930948981506,0.2397018651015311,Low_Potency,Less_Effective
Compound_683,434.3216099622155,1,4,206.42773789016675,1,7,0.508437376203721,0.5390482919376439,High_Potency,Effective
Compound_684,564.6879945637929,2,2,71.42689191522258,0,14,0.47644031750298416,0.6857207452712017,Low_Potency,Effective
